index;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country;Amount;PurchaseType;PurchaseType2;Year;Year & Invoice
527;536409;22866;Hand Warmer Scotty Dog Design;1;2010-12-01 11:45:00;2.1;17908.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536409
528;536409;22198;Large Popcorn Holder ;1;2010-12-01 11:45:00;1.65;17908.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536409
529;536409;21824;Painted Metal Star With Holly Bells;3;2010-12-01 11:45:00;1.45;17908.0;United Kingdom;4.35;Low Value;Low Value;2010;2010 | 536409
530;536409;21823;Painted Metal Heart With Holly Bell;3;2010-12-01 11:45:00;1.45;17908.0;United Kingdom;4.35;Low Value;Low Value;2010;2010 | 536409
531;536409;22153;Angel Decoration Stars On Dress;6;2010-12-01 11:45:00;0.42;17908.0;United Kingdom;2.52;Low Value;Low Value;2010;2010 | 536409
532;536409;22197;Small Popcorn Holder;2;2010-12-01 11:45:00;0.85;17908.0;United Kingdom;1.7;Low Value;Low Value;2010;2010 | 536409
533;536409;85099B;Jumbo Bag Red Retrospot;2;2010-12-01 11:45:00;1.95;17908.0;United Kingdom;3.9;Low Value;Low Value;2010;2010 | 536409
534;536409;85099F;Jumbo Bag Strawberry;1;2010-12-01 11:45:00;1.95;17908.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536409
535;536409;20717;Strawberry Shopper Bag;1;2010-12-01 11:45:00;1.25;17908.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536409
536;536409;20723;Strawberry Charlotte Bag;1;2010-12-01 11:45:00;0.85;17908.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536409
537;536409;22900; Set 2 Tea Towels I Love London ;1;2010-12-01 11:45:00;2.95;17908.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536409
538;536409;21980;Pack Of 12 Red Retrospot Tissues ;12;2010-12-01 11:45:00;0.29;17908.0;United Kingdom;3.4799999999999995;Low Value;Low Value;2010;2010 | 536409
539;536409;22111;Scottie Dog Hot Water Bottle;1;2010-12-01 11:45:00;4.95;17908.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536409
540;536409;22112;Chocolate Hot Water Bottle;1;2010-12-01 11:45:00;4.95;17908.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536409
541;536412;20728;Lunch Bag Cars Blue;3;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536412
542;536412;22382;Lunch Bag Spaceboy Design ;3;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536412
543;536412;22326;Round Snack Boxes Set Of4 Woodland ;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
544;536412;22662;Lunch Bag Dolly Girl Design;4;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;6.6;Low Value;Low Value;2010;2010 | 536412
545;536412;22383;Lunch Bag Suki  Design ;3;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536412
546;536412;20727;Lunch Bag  Black Skull.;3;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536412
547;536412;22328;Round Snack Boxes Set Of 4 Fruits ;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
548;536412;22327;Round Snack Boxes Set Of 4 Skulls;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
549;536412;22630;Dolly Girl Lunch Box;1;2010-12-01 11:49:00;1.95;17920.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536412
550;536412;22629;Spaceboy Lunch Box ;1;2010-12-01 11:49:00;1.95;17920.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536412
551;536412;21245;Green Polkadot Plate ;1;2010-12-01 11:49:00;1.69;17920.0;United Kingdom;1.69;Low Value;Low Value;2010;2010 | 536412
552;536412;21244;Blue Polkadot Plate ;1;2010-12-01 11:49:00;1.69;17920.0;United Kingdom;1.69;Low Value;Low Value;2010;2010 | 536412
553;536412;21242;Red Retrospot Plate ;1;2010-12-01 11:49:00;1.69;17920.0;United Kingdom;1.69;Low Value;Low Value;2010;2010 | 536412
554;536412;21243;Pink  Polkadot Plate ;1;2010-12-01 11:49:00;1.69;17920.0;United Kingdom;1.69;Low Value;Low Value;2010;2010 | 536412
555;536412;22327;Round Snack Boxes Set Of 4 Skulls;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
556;536412;22273;Feltcraft Doll Molly;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
557;536412;22940;Feltcraft Christmas Fairy;3;2010-12-01 11:49:00;4.25;17920.0;United Kingdom;12.75;Low Value;Low Value;2010;2010 | 536412
558;536412;22652;Travel Sewing Kit;5;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536412
559;536412;22759;Set Of 3 Notebooks In Parcel;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
560;536412;21880;Red Retrospot Tape;10;2010-12-01 11:49:00;0.65;17920.0;United Kingdom;6.5;Low Value;Low Value;2010;2010 | 536412
561;536412;21738;Cosy Slipper Shoes Small  Red ;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
562;536412;22077;6 Ribbons Rustic Charm;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
563;536412;85049E;Scandinavian Reds Ribbons;3;2010-12-01 11:49:00;1.25;17920.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536412
564;536412;22961;Jam Making Set Printed;24;2010-12-01 11:49:00;1.45;17920.0;United Kingdom;34.8;Low Value;Low Value;2010;2010 | 536412
565;536412;21448;12 Daisy Pegs In Wood Box;2;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536412
566;536412;22837;Hot Water Bottle Babushka ;3;2010-12-01 11:49:00;4.65;17920.0;United Kingdom;13.950000000000001;Low Value;Low Value;2010;2010 | 536412
567;536412;22749;Feltcraft Princess Charlotte Doll;2;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536412
568;536412;22940;Feltcraft Christmas Fairy;1;2010-12-01 11:49:00;4.25;17920.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536412
569;536412;22749;Feltcraft Princess Charlotte Doll;1;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536412
570;536412;22077;6 Ribbons Rustic Charm;2;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536412
571;536412;21738;Cosy Slipper Shoes Small  Red ;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
572;536412;85049E;Scandinavian Reds Ribbons;1;2010-12-01 11:49:00;1.25;17920.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536412
573;536412;22243;5 Hook Hanger Red Magic Toadstool;6;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;9.899999999999999;Low Value;Low Value;2010;2010 | 536412
574;536412;22141;Christmas Craft Tree Top Angel;1;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536412
575;536412;22144;Christmas Craft Little Friends;2;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536412
576;536412;22243;5 Hook Hanger Red Magic Toadstool;3;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536412
577;536412;22077;6 Ribbons Rustic Charm;7;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;11.549999999999999;Low Value;Low Value;2010;2010 | 536412
578;536412;21448;12 Daisy Pegs In Wood Box;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
579;536412;22759;Set Of 3 Notebooks In Parcel;5;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536412
580;536412;22242;5 Hook Hanger Magic Toadstool;5;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536412
581;536412;85049E;Scandinavian Reds Ribbons;12;2010-12-01 11:49:00;1.25;17920.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536412
582;536412;21731;Red Toadstool Led Night Light;5;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536412
583;536412;22243;5 Hook Hanger Red Magic Toadstool;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
584;536412;21739;Cosy Slipper Shoes Small Green;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
585;536412;21738;Cosy Slipper Shoes Small  Red ;5;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;14.75;Low Value;Low Value;2010;2010 | 536412
586;536412;22271;Feltcraft Doll Rosie;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
587;536412;22273;Feltcraft Doll Molly;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
588;536412;22274;Feltcraft Doll Emily;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
589;536412;22749;Feltcraft Princess Charlotte Doll;1;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536412
590;536412;22751;Feltcraft Princess Olivia Doll;2;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536412
591;536412;21034;Rex Cash+Carry Jumbo Shopper;1;2010-12-01 11:49:00;0.95;17920.0;United Kingdom;0.95;Low Value;Low Value;2010;2010 | 536412
592;536412;22273;Feltcraft Doll Molly;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
593;536412;22568;Feltcraft Cushion Owl;3;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;11.25;Low Value;Low Value;2010;2010 | 536412
594;536412;22141;Christmas Craft Tree Top Angel;1;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536412
595;536412;22144;Christmas Craft Little Friends;1;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536412
596;536412;22570;Feltcraft Cushion Rabbit;3;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;11.25;Low Value;Low Value;2010;2010 | 536412
597;536412;22569;Feltcraft Cushion Butterfly;2;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536412
598;536412;21448;12 Daisy Pegs In Wood Box;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
599;536412;22086;Paper Chain Kit 50'S Christmas ;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
600;536412;22569;Feltcraft Cushion Butterfly;2;2010-12-01 11:49:00;3.75;17920.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536412
601;536412;21448;12 Daisy Pegs In Wood Box;2;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536412
602;536412;22968;Rose Cottage Keepsake Box ;4;2010-12-01 11:49:00;9.95;17920.0;United Kingdom;39.8;Low Value;Low Value;2010;2010 | 536412
603;536412;22902;Tote Bag I Love London;7;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;14.700000000000001;Low Value;Low Value;2010;2010 | 536412
604;536412;21448;12 Daisy Pegs In Wood Box;2;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536412
605;536412;22902;Tote Bag I Love London;7;2010-12-01 11:49:00;2.1;17920.0;United Kingdom;14.700000000000001;Low Value;Low Value;2010;2010 | 536412
606;536412;21710;Folding Umbrella Pinkwhite Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
607;536412;21708;Folding Umbrella Cream Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
608;536412;21711;Folding Umbrella White/Red Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
609;536412;22179;Set 10 Lights Night Owl;2;2010-12-01 11:49:00;6.75;17920.0;United Kingdom;13.5;Low Value;Low Value;2010;2010 | 536412
610;536412;22197;Small Popcorn Holder;5;2010-12-01 11:49:00;0.85;17920.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536412
611;536412;22900; Set 2 Tea Towels I Love London ;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
612;536412;21706;Folding Umbrella Red/White Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
613;536412;22468;Babushka Lights String Of 10;2;2010-12-01 11:49:00;6.75;17920.0;United Kingdom;13.5;Low Value;Low Value;2010;2010 | 536412
614;536412;20725;Lunch Bag Red Retrospot;1;2010-12-01 11:49:00;1.65;17920.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536412
615;536412;85184C;S/4 Valentine Decoupage Heart Box;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
616;536412;21708;Folding Umbrella Cream Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
617;536412;22900; Set 2 Tea Towels I Love London ;2;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536412
618;536412;21706;Folding Umbrella Red/White Polkadot;1;2010-12-01 11:49:00;4.95;17920.0;United Kingdom;4.95;Low Value;Low Value;2010;2010 | 536412
619;536412;22988;Soldiers Egg Cup ;6;2010-12-01 11:49:00;1.25;17920.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536412
620;536412;85184C;S/4 Valentine Decoupage Heart Box;1;2010-12-01 11:49:00;2.95;17920.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536412
621;536412;20750;Red Retrospot Mini Cases;1;2010-12-01 11:49:00;7.95;17920.0;United Kingdom;7.95;Low Value;Low Value;2010;2010 | 536412
623;536415;22952;60 Cake Cases Vintage Christmas;10;2010-12-01 11:57:00;0.55;12838.0;United Kingdom;5.5;Low Value;Low Value;2010;2010 | 536415
624;536415;22910;Paper Chain Kit Vintage Christmas;5;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;14.75;Low Value;Low Value;2010;2010 | 536415
625;536415;22739;Ribbon Reel Christmas Sock Bauble;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
626;536415;22738;Ribbon Reel Snowy Village;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
627;536415;22736;Ribbon Reel Making Snowmen ;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
628;536415;22909;Set Of 20 Vintage Christmas Napkins;5;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536415
629;536415;35591T;Turquoise Christmas Tree ;2;2010-12-01 11:57:00;1.25;12838.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536415
630;536415;22186;Red Star Card Holder;5;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;14.75;Low Value;Low Value;2010;2010 | 536415
631;536415;22695;Wicker Wreath Small;3;2010-12-01 11:57:00;1.45;12838.0;United Kingdom;4.35;Low Value;Low Value;2010;2010 | 536415
632;536415;22470;Heart Of Wicker Large;1;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536415
633;536415;22580;Advent Calendar Gingham Sack;1;2010-12-01 11:57:00;5.95;12838.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536415
634;536415;22469;Heart Of Wicker Small;5;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536415
635;536415;22147;Feltcraft Butterfly Hearts;4;2010-12-01 11:57:00;1.45;12838.0;United Kingdom;5.8;Low Value;Low Value;2010;2010 | 536415
636;536415;22130;Party Cone Christmas Decoration ;6;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536415
637;536415;21791;Vintage Heads And Tails Card Game ;3;2010-12-01 11:57:00;1.25;12838.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536415
638;536415;22694;Wicker Star ;5;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;10.5;Low Value;Low Value;2010;2010 | 536415
639;536415;21790;Vintage Snap Cards;3;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536415
640;536415;22149;Feltcraft 6 Flower Friends;4;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;8.4;Low Value;Low Value;2010;2010 | 536415
641;536415;22900; Set 2 Tea Towels I Love London ;3;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536415
642;536415;22961;Jam Making Set Printed;3;2010-12-01 11:57:00;1.45;12838.0;United Kingdom;4.35;Low Value;Low Value;2010;2010 | 536415
643;536415;22321;Bird Decoration Red Retrospot;12;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536415
644;536415;22594;Christmas Gingham Tree;5;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536415
645;536415;22593;Christmas Gingham Star;4;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;3.4;Low Value;Low Value;2010;2010 | 536415
646;536415;22595;Christmas Gingham Heart;6;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536415
647;536415;21986;Pack Of 12 Pink Polkadot Tissues;12;2010-12-01 11:57:00;0.29;12838.0;United Kingdom;3.4799999999999995;Low Value;Low Value;2010;2010 | 536415
648;536415;22750;Feltcraft Princess Lola Doll;2;2010-12-01 11:57:00;3.75;12838.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536415
649;536415;22616;Pack Of 12 London Tissues ;12;2010-12-01 11:57:00;0.29;12838.0;United Kingdom;3.4799999999999995;Low Value;Low Value;2010;2010 | 536415
650;536415;22775;Purple Drawerknob Acrylic Edwardian;1;2010-12-01 11:57:00;1.25;12838.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536415
651;536415;22899;Children'S Apron Dolly Girl ;2;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536415
652;536415;22367;Childrens Apron Spaceboy Design;3;2010-12-01 11:57:00;1.95;12838.0;United Kingdom;5.85;Low Value;Low Value;2010;2010 | 536415
653;536415;22942;Christmas Lights 10 Santas ;3;2010-12-01 11:57:00;8.5;12838.0;United Kingdom;25.5;Low Value;Low Value;2010;2010 | 536415
654;536415;22941;Christmas Lights 10 Reindeer;3;2010-12-01 11:57:00;8.5;12838.0;United Kingdom;25.5;Low Value;Low Value;2010;2010 | 536415
655;536415;22086;Paper Chain Kit 50'S Christmas ;6;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536415
656;536415;22940;Feltcraft Christmas Fairy;2;2010-12-01 11:57:00;4.25;12838.0;United Kingdom;8.5;Low Value;Low Value;2010;2010 | 536415
657;536415;21212;Pack Of 72 Retrospot Cake Cases;2;2010-12-01 11:57:00;0.55;12838.0;United Kingdom;1.1;Low Value;Low Value;2010;2010 | 536415
658;536415;21976;Pack Of 60 Mushroom Cake Cases;2;2010-12-01 11:57:00;0.55;12838.0;United Kingdom;1.1;Low Value;Low Value;2010;2010 | 536415
659;536415;22951;60 Cake Cases Dolly Girl Design;2;2010-12-01 11:57:00;0.55;12838.0;United Kingdom;1.1;Low Value;Low Value;2010;2010 | 536415
660;536415;21977;Pack Of 60 Pink Paisley Cake Cases;3;2010-12-01 11:57:00;0.55;12838.0;United Kingdom;1.6500000000000001;Low Value;Low Value;2010;2010 | 536415
661;536415;22834;Hand Warmer Babushka Design;3;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536415
662;536415;22867;Hand Warmer Bird Design;3;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536415
663;536415;22865;Hand Warmer Owl Design;3;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536415
664;536415;22632;Hand Warmer Red Retrospot;3;2010-12-01 11:57:00;2.1;12838.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536415
665;536415;21916;Set 12 Retro White Chalk Sticks;2;2010-12-01 11:57:00;0.42;12838.0;United Kingdom;0.84;Low Value;Low Value;2010;2010 | 536415
666;536415;22587;Feltcraft Hairband Red And Blue;4;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;3.4;Low Value;Low Value;2010;2010 | 536415
667;536415;22566;Feltcraft Hairband Pink And Purple;3;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536415
668;536415;22565;Feltcraft Hairbands Pink And White ;3;2010-12-01 11:57:00;0.85;12838.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536415
669;536415;22472;Tv Dinner Tray Dolly Girl;2;2010-12-01 11:57:00;4.95;12838.0;United Kingdom;9.9;Low Value;Low Value;2010;2010 | 536415
670;536415;22557;Plasters In Tin Vintage Paisley ;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
671;536415;22551;Plasters In Tin Spaceboy;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
672;536415;22554;Plasters In Tin Woodland Animals;3;2010-12-01 11:57:00;1.65;12838.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536415
673;536415;22534;Magic Drawing Slate Spaceboy ;3;2010-12-01 11:57:00;0.42;12838.0;United Kingdom;1.26;Low Value;Low Value;2010;2010 | 536415
674;536415;22531;Magic Drawing Slate Circus Parade  ;3;2010-12-01 11:57:00;0.42;12838.0;United Kingdom;1.26;Low Value;Low Value;2010;2010 | 536415
675;536415;22529;Magic Drawing Slate Go To The Fair ;3;2010-12-01 11:57:00;0.42;12838.0;United Kingdom;1.26;Low Value;Low Value;2010;2010 | 536415
676;536415;22530;Magic Drawing Slate Dolly Girl ;3;2010-12-01 11:57:00;0.42;12838.0;United Kingdom;1.26;Low Value;Low Value;2010;2010 | 536415
677;536415;84032B;Charlie + Lola Red Hot Water Bottle;3;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536415
678;536415;22837;Hot Water Bottle Babushka ;3;2010-12-01 11:57:00;4.65;12838.0;United Kingdom;13.950000000000001;Low Value;Low Value;2010;2010 | 536415
679;536415;85049H;Urban Black Ribbons ;2;2010-12-01 11:57:00;1.25;12838.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536415
680;536415;22749;Feltcraft Princess Charlotte Doll;2;2010-12-01 11:57:00;3.75;12838.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536415
681;536415;22807;Set Of 6 T-Lights Toadstools;12;2010-12-01 11:57:00;2.95;12838.0;United Kingdom;35.400000000000006;Low Value;Low Value;2010;2010 | 536415
682;536416;21494;Rotating Leaves T-Light Holder;12;2010-12-01 11:58:00;1.25;13255.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536416
683;536416;21915;Red  Harmonica In Box ;72;2010-12-01 11:58:00;1.25;13255.0;United Kingdom;90.0;High Value;Med Value;2010;2010 | 536416
684;536416;22938;Cupcake Lace Paper Set 6;12;2010-12-01 11:58:00;1.95;13255.0;United Kingdom;23.4;Low Value;Low Value;2010;2010 | 536416
685;536416;22768;Family Photo Frame Cornice;4;2010-12-01 11:58:00;9.95;13255.0;United Kingdom;39.8;Low Value;Low Value;2010;2010 | 536416
686;536416;22767;Triple Photo Frame Cornice ;4;2010-12-01 11:58:00;9.95;13255.0;United Kingdom;39.8;Low Value;Low Value;2010;2010 | 536416
687;536416;82494L;Wooden Frame Antique White ;6;2010-12-01 11:58:00;2.95;13255.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536416
688;536420;21889;Wooden Box Of Dominoes;12;2010-12-01 12:03:00;1.25;16583.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536420
689;536420;21892;Traditional Wooden Catch Cup Game ;12;2010-12-01 12:03:00;1.25;16583.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536420
690;536420;21891;Traditional Wooden Skipping Rope;12;2010-12-01 12:03:00;1.25;16583.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536420
691;536420;21890;S/6 Wooden Skittles In Cotton Bag;6;2010-12-01 12:03:00;2.95;16583.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536420
692;536420;21718;Red Metal Beach Spade ;12;2010-12-01 12:03:00;1.25;16583.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536420
693;536420;21716;Boys Vintage Tin Seaside Bucket;8;2010-12-01 12:03:00;2.55;16583.0;United Kingdom;20.4;Low Value;Low Value;2010;2010 | 536420
694;536420;21715;Girls Vintage Tin Seaside Bucket;8;2010-12-01 12:03:00;2.55;16583.0;United Kingdom;20.4;Low Value;Low Value;2010;2010 | 536420
695;536420;22113;Grey Heart Hot Water Bottle;4;2010-12-01 12:03:00;3.75;16583.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536420
696;536420;22111;Scottie Dog Hot Water Bottle;3;2010-12-01 12:03:00;4.95;16583.0;United Kingdom;14.850000000000001;Low Value;Low Value;2010;2010 | 536420
697;536420;22110;Bird House Hot Water Bottle;6;2010-12-01 12:03:00;2.55;16583.0;United Kingdom;15.299999999999999;Low Value;Low Value;2010;2010 | 536420
698;536420;22358;Kings Choice Tea Caddy ;6;2010-12-01 12:03:00;2.95;16583.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536420
699;536420;22357;Kings Choice Biscuit Tin;4;2010-12-01 12:03:00;4.25;16583.0;United Kingdom;17.0;Low Value;Low Value;2010;2010 | 536420
